,Song_Name,Song_String,Lyrics_List
16,edited_High_Regard,"barter and trade always passiveaggressive
in spite of who you say you are
smother my name under soil and dirt in the earth
widen the distance apart
fuck an apology im not sorry for anything
ive been holding back my apathy for far too long
you dont deserve what you havent earned
and your place in my heart has just grown so small

id like to think that youre worth my time
but you embody everything that i hate
take a good hard look at what you see
ive lost all my hope and all my faith
cause when i barely fuck up you just recoil and weep
what do you want from me im just a kid who got in too deep
my walls are built up high forever bound to be steep
ive got a birds eye view of all the secrets you keep

try to tell me that you knew from the start
that i would come to know that most would never enter my heart
because im colder than the others its what sets me apart
you manipulate and try to shine a light on my dark
but this is my life you should bounce  never call again
no more strife go find it in the souls of the other men
you know youre not as smart as you look
im gonna take back what you took
you know youre not as smart as you look
im going to take back what you took
and you didnt know shit from the start
and you didnt know shit from the start","['barter', 'and', 'trade', 'always', 'passiveaggressive', 'in', 'spite', 'of', 'who', 'you', 'say', 'you', 'are', 'smother', 'my', 'name', 'under', 'soil', 'and', 'dirt', 'in', 'the', 'earth', 'widen', 'the', 'distance', 'apart', 'fuck', 'an', 'apology', 'im', 'not', 'sorry', 'for', 'anything', 'ive', 'been', 'holding', 'back', 'my', 'apathy', 'for', 'far', 'too', 'long', 'you', 'dont', 'deserve', 'what', 'you', 'havent', 'earned', 'and', 'your', 'place', 'in', 'my', 'heart', 'has', 'just', 'grown', 'so', 'small', 'id', 'like', 'to', 'think', 'that', 'youre', 'worth', 'my', 'time', 'but', 'you', 'embody', 'everything', 'that', 'i', 'hate', 'take', 'a', 'good', 'hard', 'look', 'at', 'what', 'you', 'see', 'ive', 'lost', 'all', 'my', 'hope', 'and', 'all', 'my', 'faith', 'cause', 'when', 'i', 'barely', 'fuck', 'up', 'you', 'just', 'recoil', 'and', 'weep', 'what', 'do', 'you', 'want', 'from', 'me', 'im', 'just', 'a', 'kid', 'who', 'got', 'in', 'too', 'deep', 'my', 'walls', 'are', 'built', 'up', 'high', 'forever', 'bound', 'to', 'be', 'steep', 'ive', 'got', 'a', 'birds', 'eye', 'view', 'of', 'all', 'the', 'secrets', 'you', 'keep', 'try', 'to', 'tell', 'me', 'that', 'you', 'knew', 'from', 'the', 'start', 'that', 'i', 'would', 'come', 'to', 'know', 'that', 'most', 'would', 'never', 'enter', 'my', 'heart', 'because', 'im', 'colder', 'than', 'the', 'others', 'its', 'what', 'sets', 'me', 'apart', 'you', 'manipulate', 'and', 'try', 'to', 'shine', 'a', 'light', 'on', 'my', 'dark', 'but', 'this', 'is', 'my', 'life', 'you', 'should', 'bounce', '', 'never', 'call', 'again', 'no', 'more', 'strife', 'go', 'find', 'it', 'in', 'the', 'souls', 'of', 'the', 'other', 'men', 'you', 'know', 'youre', 'not', 'as', 'smart', 'as', 'you', 'look', 'im', 'gonna', 'take', 'back', 'what', 'you', 'took', 'you', 'know', 'youre', 'not', 'as', 'smart', 'as', 'you', 'look', 'im', 'going', 'to', 'take', 'back', 'what', 'you', 'took', 'and', 'you', 'didnt', 'know', 'shit', 'from', 'the', 'start', 'and', 'you', 'didnt', 'know', 'shit', 'from', 'the', 'start']"
17,edited_Ali,"so this is what i get for trying to be nice
like its the only time ive ever cared
these blank walls make me sick
like excuses made up quick
id move forward if i only could
id like to thank you for this effort
it left me barely breathing on this stretcher

well work things out in the end
but well still be far from friends
take my hand run it through your hair again
ill just pretend youre someone else
its what i always did
im not gonna force it if it doesnt fit
im not supposed to feel like this
but the weight of the world is just too strong for me
and i think i might just run away
back to your door
empty days and lonely nights
provide a blueprint for the things i write
so when people ask me i know just what to say
the thought of you helps me wake up every day
and i dont believe in fate
in fate
the only fate is the fate you make
you make
so ill keep my nose to the grindstone
cause thats all i can do
ive got good friends that help me too
and someday i will get back to you
on the back of my hand is the number she wrote
ill call her when my whole world goes up in smoke
until then ill wonder what could have been
cause everything works itself out in the end","['so', 'this', 'is', 'what', 'i', 'get', 'for', 'trying', 'to', 'be', 'nice', 'like', 'its', 'the', 'only', 'time', 'ive', 'ever', 'cared', 'these', 'blank', 'walls', 'make', 'me', 'sick', 'like', 'excuses', 'made', 'up', 'quick', 'id', 'move', 'forward', 'if', 'i', 'only', 'could', 'id', 'like', 'to', 'thank', 'you', 'for', 'this', 'effort', 'it', 'left', 'me', 'barely', 'breathing', 'on', 'this', 'stretcher', 'well', 'work', 'things', 'out', 'in', 'the', 'end', 'but', 'well', 'still', 'be', 'far', 'from', 'friends', 'take', 'my', 'hand', 'run', 'it', 'through', 'your', 'hair', 'again', 'ill', 'just', 'pretend', 'youre', 'someone', 'else', 'its', 'what', 'i', 'always', 'did', 'im', 'not', 'gonna', 'force', 'it', 'if', 'it', 'doesnt', 'fit', 'im', 'not', 'supposed', 'to', 'feel', 'like', 'this', 'but', 'the', 'weight', 'of', 'the', 'world', 'is', 'just', 'too', 'strong', 'for', 'me', 'and', 'i', 'think', 'i', 'might', 'just', 'run', 'away', 'back', 'to', 'your', 'door', 'empty', 'days', 'and', 'lonely', 'nights', 'provide', 'a', 'blueprint', 'for', 'the', 'things', 'i', 'write', 'so', 'when', 'people', 'ask', 'me', 'i', 'know', 'just', 'what', 'to', 'say', 'the', 'thought', 'of', 'you', 'helps', 'me', 'wake', 'up', 'every', 'day', 'and', 'i', 'dont', 'believe', 'in', 'fate', 'in', 'fate', 'the', 'only', 'fate', 'is', 'the', 'fate', 'you', 'make', 'you', 'make', 'so', 'ill', 'keep', 'my', 'nose', 'to', 'the', 'grindstone', 'cause', 'thats', 'all', 'i', 'can', 'do', 'ive', 'got', 'good', 'friends', 'that', 'help', 'me', 'too', 'and', 'someday', 'i', 'will', 'get', 'back', 'to', 'you', 'on', 'the', 'back', 'of', 'my', 'hand', 'is', 'the', 'number', 'she', 'wrote', 'ill', 'call', 'her', 'when', 'my', 'whole', 'world', 'goes', 'up', 'in', 'smoke', 'until', 'then', 'ill', 'wonder', 'what', 'could', 'have', 'been', 'cause', 'everything', 'works', 'itself', 'out', 'in', 'the', 'end']"
18,edited_The_Count_is_3_and_2,"look at yourself
through the eyes of the ones who despise you
and see if you like it too
cause realize realize that the whole run was better than the view

find another one
you have yourselves to blame
reap what you had sown
we both know its not the same

so tell me what you think
i will just close my ears
cause through the good times and through the bad
i learned to face my fears

find another one
find another one
you have yourselves to blame
reap what you had sown
reap what you had sown
we both know its not the same
the same

search your heart
youll find the truth thats all that matters right now
soon i bet well have each other somehow
well use our words to make this better right now
so dont count me out
woah woah woah
woah woah woah

find another one
you have yourselves to blame

find another one
you have yourselves to blame
reap what you had sown
we both know its not the same","['look', 'at', 'yourself', 'through', 'the', 'eyes', 'of', 'the', 'ones', 'who', 'despise', 'you', 'and', 'see', 'if', 'you', 'like', 'it', 'too', 'cause', 'realize', 'realize', 'that', 'the', 'whole', 'run', 'was', 'better', 'than', 'the', 'view', 'find', 'another', 'one', 'you', 'have', 'yourselves', 'to', 'blame', 'reap', 'what', 'you', 'had', 'sown', 'we', 'both', 'know', 'its', 'not', 'the', 'same', 'so', 'tell', 'me', 'what', 'you', 'think', 'i', 'will', 'just', 'close', 'my', 'ears', 'cause', 'through', 'the', 'good', 'times', 'and', 'through', 'the', 'bad', 'i', 'learned', 'to', 'face', 'my', 'fears', 'find', 'another', 'one', 'find', 'another', 'one', 'you', 'have', 'yourselves', 'to', 'blame', 'reap', 'what', 'you', 'had', 'sown', 'reap', 'what', 'you', 'had', 'sown', 'we', 'both', 'know', 'its', 'not', 'the', 'same', 'the', 'same', 'search', 'your', 'heart', 'youll', 'find', 'the', 'truth', 'thats', 'all', 'that', 'matters', 'right', 'now', 'soon', 'i', 'bet', 'well', 'have', 'each', 'other', 'somehow', 'well', 'use', 'our', 'words', 'to', 'make', 'this', 'better', 'right', 'now', 'so', 'dont', 'count', 'me', 'out', 'woah', 'woah', 'woah', 'woah', 'woah', 'woah', 'find', 'another', 'one', 'you', 'have', 'yourselves', 'to', 'blame', 'find', 'another', 'one', 'you', 'have', 'yourselves', 'to', 'blame', 'reap', 'what', 'you', 'had', 'sown', 'we', 'both', 'know', 'its', 'not', 'the', 'same']"
19,edited_Standing_Taller,"
you can take take it back
can you
you prepare your life
hear my
the audience is here
words
cant take it back this time

life is but a song im playing
listen to the words im singing
songs will never play forever
but the melodies will follow out

can you hear my words
break down the walls that bury yours
can you hear my words
they were the last you should have heard

i used to not stand my ground
but im standing taller now
i will steer this ship to safety
ive been nostalgic lately","['you', 'can', 'take', 'take', 'it', 'back', 'can', 'you', 'you', 'prepare', 'your', 'life', 'hear', 'my', 'the', 'audience', 'is', 'here', 'words', 'cant', 'take', 'it', 'back', 'this', 'time', 'life', 'is', 'but', 'a', 'song', 'im', 'playing', 'listen', 'to', 'the', 'words', 'im', 'singing', 'songs', 'will', 'never', 'play', 'forever', 'but', 'the', 'melodies', 'will', 'follow', 'out', 'can', 'you', 'hear', 'my', 'words', 'break', 'down', 'the', 'walls', 'that', 'bury', 'yours', 'can', 'you', 'hear', 'my', 'words', 'they', 'were', 'the', 'last', 'you', 'should', 'have', 'heard', 'i', 'used', 'to', 'not', 'stand', 'my', 'ground', 'but', 'im', 'standing', 'taller', 'now', 'i', 'will', 'steer', 'this', 'ship', 'to', 'safety', 'ive', 'been', 'nostalgic', 'lately']"
20,edited_May,"might as well pack up all your stuff and move into my head
i wish i could dispose of all these thoughts and just be numb instead
i wish youd stop running from your problems and run to me instead
black and blue eyes bloodshot red while shes passed out out in her bed

this song is for william
this song is for william

maybe i can make you change your decision by using all the ink in this pen
maybe i can make you change your decision by using all the ink in this pen
maybe i can change you","['might', 'as', 'well', 'pack', 'up', 'all', 'your', 'stuff', 'and', 'move', 'into', 'my', 'head', 'i', 'wish', 'i', 'could', 'dispose', 'of', 'all', 'these', 'thoughts', 'and', 'just', 'be', 'numb', 'instead', 'i', 'wish', 'youd', 'stop', 'running', 'from', 'your', 'problems', 'and', 'run', 'to', 'me', 'instead', 'black', 'and', 'blue', 'eyes', 'bloodshot', 'red', 'while', 'shes', 'passed', 'out', 'out', 'in', 'her', 'bed', 'this', 'song', 'is', 'for', 'william', 'this', 'song', 'is', 'for', 'william', 'maybe', 'i', 'can', 'make', 'you', 'change', 'your', 'decision', 'by', 'using', 'all', 'the', 'ink', 'in', 'this', 'pen', 'maybe', 'i', 'can', 'make', 'you', 'change', 'your', 'decision', 'by', 'using', 'all', 'the', 'ink', 'in', 'this', 'pen', 'maybe', 'i', 'can', 'change', 'you']"
21,edited_Left_Unsaid,"looking across the park at midnight i see you run away
you cant hide your tears from you
as i told you as i said so many times im sorry
i know sometimes its not enough these words cut through like daggers
every single time theyre better left unsaid

where are you going
our night cant end like this
leave it to me to say the wrong thing

we have passion we have a passion like no other
this feelings so intense
my reaction it isnt what you wanted
at times i make no sense do i lack in confidence

looking across the park at midnight
i saw you drive away another night has ended wrong
its soon forgotten

ill try harder next time
if there is a next time

and now looking across at you at midnight
beg your forgiveness now at midnight
we watched our tempers flare up for the millionth time
tomorrow is all forgotten","['looking', 'across', 'the', 'park', 'at', 'midnight', 'i', 'see', 'you', 'run', 'away', 'you', 'cant', 'hide', 'your', 'tears', 'from', 'you', 'as', 'i', 'told', 'you', 'as', 'i', 'said', 'so', 'many', 'times', 'im', 'sorry', 'i', 'know', 'sometimes', 'its', 'not', 'enough', 'these', 'words', 'cut', 'through', 'like', 'daggers', 'every', 'single', 'time', 'theyre', 'better', 'left', 'unsaid', 'where', 'are', 'you', 'going', 'our', 'night', 'cant', 'end', 'like', 'this', 'leave', 'it', 'to', 'me', 'to', 'say', 'the', 'wrong', 'thing', 'we', 'have', 'passion', 'we', 'have', 'a', 'passion', 'like', 'no', 'other', 'this', 'feelings', 'so', 'intense', 'my', 'reaction', 'it', 'isnt', 'what', 'you', 'wanted', 'at', 'times', 'i', 'make', 'no', 'sense', 'do', 'i', 'lack', 'in', 'confidence', 'looking', 'across', 'the', 'park', 'at', 'midnight', 'i', 'saw', 'you', 'drive', 'away', 'another', 'night', 'has', 'ended', 'wrong', 'its', 'soon', 'forgotten', 'ill', 'try', 'harder', 'next', 'time', 'if', 'there', 'is', 'a', 'next', 'time', 'and', 'now', 'looking', 'across', 'at', 'you', 'at', 'midnight', 'beg', 'your', 'forgiveness', 'now', 'at', 'midnight', 'we', 'watched', 'our', 'tempers', 'flare', 'up', 'for', 'the', 'millionth', 'time', 'tomorrow', 'is', 'all', 'forgotten']"
22,edited_Take_Me_As_You_Please_(triple_j_Live_At_The_Wireless),,[]
23,edited_Four_Years,"all my friends have gone away
sailing vessels leaving the bay
for the best four years and the promise of pay
but they dont even know what theyre chasing
greater men have tried and failed
and all this time i thought that id stay
as a ghost who would haunt this mountain
and all this time i thought that id stay
alive in the ground digging out my coffin
time was short on courts and pavement
we knew we had to leave
but did i make the most of every day
and did i give to not receive
are there any better words to express the full extent of my grief
it hits home when youre not home
theres no space to grow
and all this time not much to show
and all this time i thought that id stay
as a ghost who would haunt this mountain
maybe i should hold my tongue
and do my best to live with the stress thats mounting
i never thought a bond was something we lacked
i gotta find another way to keep myself intact
i understand we all went away so we could have the stories to share when were back
try to pass the same old shit to get ahead and start your paper stack
i never thought a bond was something we lacked
i guess some of us just needed a change to heal the bones we cracked
it takes four years away from your friends
to make you all forget how much time you spent","['all', 'my', 'friends', 'have', 'gone', 'away', 'sailing', 'vessels', 'leaving', 'the', 'bay', 'for', 'the', 'best', 'four', 'years', 'and', 'the', 'promise', 'of', 'pay', 'but', 'they', 'dont', 'even', 'know', 'what', 'theyre', 'chasing', 'greater', 'men', 'have', 'tried', 'and', 'failed', 'and', 'all', 'this', 'time', 'i', 'thought', 'that', 'id', 'stay', 'as', 'a', 'ghost', 'who', 'would', 'haunt', 'this', 'mountain', 'and', 'all', 'this', 'time', 'i', 'thought', 'that', 'id', 'stay', 'alive', 'in', 'the', 'ground', 'digging', 'out', 'my', 'coffin', 'time', 'was', 'short', 'on', 'courts', 'and', 'pavement', 'we', 'knew', 'we', 'had', 'to', 'leave', 'but', 'did', 'i', 'make', 'the', 'most', 'of', 'every', 'day', 'and', 'did', 'i', 'give', 'to', 'not', 'receive', 'are', 'there', 'any', 'better', 'words', 'to', 'express', 'the', 'full', 'extent', 'of', 'my', 'grief', 'it', 'hits', 'home', 'when', 'youre', 'not', 'home', 'theres', 'no', 'space', 'to', 'grow', 'and', 'all', 'this', 'time', 'not', 'much', 'to', 'show', 'and', 'all', 'this', 'time', 'i', 'thought', 'that', 'id', 'stay', 'as', 'a', 'ghost', 'who', 'would', 'haunt', 'this', 'mountain', 'maybe', 'i', 'should', 'hold', 'my', 'tongue', 'and', 'do', 'my', 'best', 'to', 'live', 'with', 'the', 'stress', 'thats', 'mounting', 'i', 'never', 'thought', 'a', 'bond', 'was', 'something', 'we', 'lacked', 'i', 'gotta', 'find', 'another', 'way', 'to', 'keep', 'myself', 'intact', 'i', 'understand', 'we', 'all', 'went', 'away', 'so', 'we', 'could', 'have', 'the', 'stories', 'to', 'share', 'when', 'were', 'back', 'try', 'to', 'pass', 'the', 'same', 'old', 'shit', 'to', 'get', 'ahead', 'and', 'start', 'your', 'paper', 'stack', 'i', 'never', 'thought', 'a', 'bond', 'was', 'something', 'we', 'lacked', 'i', 'guess', 'some', 'of', 'us', 'just', 'needed', 'a', 'change', 'to', 'heal', 'the', 'bones', 'we', 'cracked', 'it', 'takes', 'four', 'years', 'away', 'from', 'your', 'friends', 'to', 'make', 'you', 'all', 'forget', 'how', 'much', 'time', 'you', 'spent']"
24,edited_States_and_Minds,"im falling in and out again
im falling in and out again","['im', 'falling', 'in', 'and', 'out', 'again', 'im', 'falling', 'in', 'and', 'out', 'again']"
25,edited_It’s_20_More_Feet_and_I_Can’t_Walk_It_Alone,"so why dont you just tell me now and stop procrastinating
cant go this far and turn it down lets start the celebrating
with these two hands ill make ends meet so you wont have to worry
these days are short and nights are long so lets just tell a story

lets make way for a new day dont even think of what to say
everything will be explained dont wait to take it all away
take it all away

one by one well take them out and save the best for last
you and me will fix this town and wipe away the past
so give me all of your grace and take me away
away from this place

take it away

lets make way for a new day dont even think of what to say
everything will be explained dont wait to take it all away","['so', 'why', 'dont', 'you', 'just', 'tell', 'me', 'now', 'and', 'stop', 'procrastinating', 'cant', 'go', 'this', 'far', 'and', 'turn', 'it', 'down', 'lets', 'start', 'the', 'celebrating', 'with', 'these', 'two', 'hands', 'ill', 'make', 'ends', 'meet', 'so', 'you', 'wont', 'have', 'to', 'worry', 'these', 'days', 'are', 'short', 'and', 'nights', 'are', 'long', 'so', 'lets', 'just', 'tell', 'a', 'story', 'lets', 'make', 'way', 'for', 'a', 'new', 'day', 'dont', 'even', 'think', 'of', 'what', 'to', 'say', 'everything', 'will', 'be', 'explained', 'dont', 'wait', 'to', 'take', 'it', 'all', 'away', 'take', 'it', 'all', 'away', 'one', 'by', 'one', 'well', 'take', 'them', 'out', 'and', 'save', 'the', 'best', 'for', 'last', 'you', 'and', 'me', 'will', 'fix', 'this', 'town', 'and', 'wipe', 'away', 'the', 'past', 'so', 'give', 'me', 'all', 'of', 'your', 'grace', 'and', 'take', 'me', 'away', 'away', 'from', 'this', 'place', 'take', 'it', 'away', 'lets', 'make', 'way', 'for', 'a', 'new', 'day', 'dont', 'even', 'think', 'of', 'what', 'to', 'say', 'everything', 'will', 'be', 'explained', 'dont', 'wait', 'to', 'take', 'it', 'all', 'away']"
26,edited_Outbound,"on an outbound train surrounded by strangers
i wonder just where theyll go
and as the worldfliesby right outsidemy window
i see the birds inthe sky with nowhere else to be
as our train car derails and rolls into the ocean
ill be honest i wouldnt miss a thing about these
coldhearted towns and the distance between everyone here
and everything

as the world flies by outside of my window
ill be honest i wouldnt miss a thing
when compassion is dead
well drown ourselves in a sea of paper
that glitters like gold

some say that hate that it speaks in whispers
but i can hear but i can hear
some say that hate
some say that hate that it speaks in whispers
but i can hear their curdling screams

and as our train car derails and rolls into the ocean
ill be honest ill be honest about everything
about everything
as the world flies by outside of my window
ill be honest i wouldnt miss a thing
as the world flies by outside of my window
ill be honest ill be honest about everything

as the world flies by outside of my window
with the exception of a few familiar faces
this place will this place will never feel like home
as the world flies
so we keep our distance and we learn to say goodbye
as the world flies by outside of my window
this place will this place will never feel like home to me
as the world flies
so we keep our distance and we learn to say goodbye
as the world flies by outside of my window
this place will this place will never feel like home to me
as the world flies by
so we keep our distance and we learn to say goodbye
as the world flies by outside of my window
this place will this place will never feel like home to me
as the world flies by","['on', 'an', 'outbound', 'train', 'surrounded', 'by', 'strangers', 'i', 'wonder', 'just', 'where', 'theyll', 'go', 'and', 'as', 'the', 'worldfliesby', 'right', 'outsidemy', 'window', 'i', 'see', 'the', 'birds', 'inthe', 'sky', 'with', 'nowhere', 'else', 'to', 'be', 'as', 'our', 'train', 'car', 'derails', 'and', 'rolls', 'into', 'the', 'ocean', 'ill', 'be', 'honest', 'i', 'wouldnt', 'miss', 'a', 'thing', 'about', 'these', 'coldhearted', 'towns', 'and', 'the', 'distance', 'between', 'everyone', 'here', 'and', 'everything', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'ill', 'be', 'honest', 'i', 'wouldnt', 'miss', 'a', 'thing', 'when', 'compassion', 'is', 'dead', 'well', 'drown', 'ourselves', 'in', 'a', 'sea', 'of', 'paper', 'that', 'glitters', 'like', 'gold', 'some', 'say', 'that', 'hate', 'that', 'it', 'speaks', 'in', 'whispers', 'but', 'i', 'can', 'hear', 'but', 'i', 'can', 'hear', 'some', 'say', 'that', 'hate', 'some', 'say', 'that', 'hate', 'that', 'it', 'speaks', 'in', 'whispers', 'but', 'i', 'can', 'hear', 'their', 'curdling', 'screams', 'and', 'as', 'our', 'train', 'car', 'derails', 'and', 'rolls', 'into', 'the', 'ocean', 'ill', 'be', 'honest', 'ill', 'be', 'honest', 'about', 'everything', 'about', 'everything', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'ill', 'be', 'honest', 'i', 'wouldnt', 'miss', 'a', 'thing', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'ill', 'be', 'honest', 'ill', 'be', 'honest', 'about', 'everything', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'with', 'the', 'exception', 'of', 'a', 'few', 'familiar', 'faces', 'this', 'place', 'will', 'this', 'place', 'will', 'never', 'feel', 'like', 'home', 'as', 'the', 'world', 'flies', 'so', 'we', 'keep', 'our', 'distance', 'and', 'we', 'learn', 'to', 'say', 'goodbye', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'this', 'place', 'will', 'this', 'place', 'will', 'never', 'feel', 'like', 'home', 'to', 'me', 'as', 'the', 'world', 'flies', 'so', 'we', 'keep', 'our', 'distance', 'and', 'we', 'learn', 'to', 'say', 'goodbye', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'this', 'place', 'will', 'this', 'place', 'will', 'never', 'feel', 'like', 'home', 'to', 'me', 'as', 'the', 'world', 'flies', 'by', 'so', 'we', 'keep', 'our', 'distance', 'and', 'we', 'learn', 'to', 'say', 'goodbye', 'as', 'the', 'world', 'flies', 'by', 'outside', 'of', 'my', 'window', 'this', 'place', 'will', 'this', 'place', 'will', 'never', 'feel', 'like', 'home', 'to', 'me', 'as', 'the', 'world', 'flies', 'by']"
27,edited_Right_Here,"all i really want is to stay right here right now
theres so much more to talk about
the mind you broke and the price that it costs me now
me now

do you see good intent
when you read me youre trying to test me
you dont get my mindset
you only see the where and the when
is that how your times spent
anticipate then its gone again
its appeal is the lust for the things you conceal
roll on like the spoke in your wheel
until it breaks and you feel how i feel


when i was gone
i slept by myself
and woke up alone
it feels like a fracture
a split in the bone
no more safe time
for us to be home
leaving this again and when
youre in their backyards
youre not here you cant tie my seams
so pick out those glass shards
they dont belong in your feet
in your feet
head on the wall
tell me why i feel so small
when i dont even care at all
head on the wall
tell me why i feel so small
when i dont even care at all","['all', 'i', 'really', 'want', 'is', 'to', 'stay', 'right', 'here', 'right', 'now', 'theres', 'so', 'much', 'more', 'to', 'talk', 'about', 'the', 'mind', 'you', 'broke', 'and', 'the', 'price', 'that', 'it', 'costs', 'me', 'now', 'me', 'now', 'do', 'you', 'see', 'good', 'intent', 'when', 'you', 'read', 'me', 'youre', 'trying', 'to', 'test', 'me', 'you', 'dont', 'get', 'my', 'mindset', 'you', 'only', 'see', 'the', 'where', 'and', 'the', 'when', 'is', 'that', 'how', 'your', 'times', 'spent', 'anticipate', 'then', 'its', 'gone', 'again', 'its', 'appeal', 'is', 'the', 'lust', 'for', 'the', 'things', 'you', 'conceal', 'roll', 'on', 'like', 'the', 'spoke', 'in', 'your', 'wheel', 'until', 'it', 'breaks', 'and', 'you', 'feel', 'how', 'i', 'feel', 'when', 'i', 'was', 'gone', 'i', 'slept', 'by', 'myself', 'and', 'woke', 'up', 'alone', 'it', 'feels', 'like', 'a', 'fracture', 'a', 'split', 'in', 'the', 'bone', 'no', 'more', 'safe', 'time', 'for', 'us', 'to', 'be', 'home', 'leaving', 'this', 'again', 'and', 'when', 'youre', 'in', 'their', 'backyards', 'youre', 'not', 'here', 'you', 'cant', 'tie', 'my', 'seams', 'so', 'pick', 'out', 'those', 'glass', 'shards', 'they', 'dont', 'belong', 'in', 'your', 'feet', 'in', 'your', 'feet', 'head', 'on', 'the', 'wall', 'tell', 'me', 'why', 'i', 'feel', 'so', 'small', 'when', 'i', 'dont', 'even', 'care', 'at', 'all', 'head', 'on', 'the', 'wall', 'tell', 'me', 'why', 'i', 'feel', 'so', 'small', 'when', 'i', 'dont', 'even', 'care', 'at', 'all']"
28,edited_Out_of_It,"leaning on a bad knee
dont really wanna be with anyone
can you hear in my key
how can you not see its not always fun
wait score speed back lock the door just pour
im gettin numb
not enough gimme more soda
soaking through the floor of 

my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone
my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone

glue me into my seat
spill onto my feet and let it run
cause i am all that you need
the hunger i feed my loaded gun
always sore in my back from the spine that i lack to really be done
thats enough no more
im barely breathing anymore
ask me how did i let this get worse
dove through the mud for my verse
tell me how many wounds can you nurse
dive into nothing head first

my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone
my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone

its holding on but barely by the edge
you always ask me where i go
im high now ill hide it from you and her
my closest friends and everyone

my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone
my appropriate opiate has me out of it out of it
i cant believe youre still upset get over it
and leave me alone","['leaning', 'on', 'a', 'bad', 'knee', 'dont', 'really', 'wanna', 'be', 'with', 'anyone', 'can', 'you', 'hear', 'in', 'my', 'key', 'how', 'can', 'you', 'not', 'see', 'its', 'not', 'always', 'fun', 'wait', 'score', 'speed', 'back', 'lock', 'the', 'door', 'just', 'pour', 'im', 'gettin', 'numb', 'not', 'enough', 'gimme', 'more', 'soda', 'soaking', 'through', 'the', 'floor', 'of', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone', 'glue', 'me', 'into', 'my', 'seat', 'spill', 'onto', 'my', 'feet', 'and', 'let', 'it', 'run', 'cause', 'i', 'am', 'all', 'that', 'you', 'need', 'the', 'hunger', 'i', 'feed', 'my', 'loaded', 'gun', 'always', 'sore', 'in', 'my', 'back', 'from', 'the', 'spine', 'that', 'i', 'lack', 'to', 'really', 'be', 'done', 'thats', 'enough', 'no', 'more', 'im', 'barely', 'breathing', 'anymore', 'ask', 'me', 'how', 'did', 'i', 'let', 'this', 'get', 'worse', 'dove', 'through', 'the', 'mud', 'for', 'my', 'verse', 'tell', 'me', 'how', 'many', 'wounds', 'can', 'you', 'nurse', 'dive', 'into', 'nothing', 'head', 'first', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone', 'its', 'holding', 'on', 'but', 'barely', 'by', 'the', 'edge', 'you', 'always', 'ask', 'me', 'where', 'i', 'go', 'im', 'high', 'now', 'ill', 'hide', 'it', 'from', 'you', 'and', 'her', 'my', 'closest', 'friends', 'and', 'everyone', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone', 'my', 'appropriate', 'opiate', 'has', 'me', 'out', 'of', 'it', 'out', 'of', 'it', 'i', 'cant', 'believe', 'youre', 'still', 'upset', 'get', 'over', 'it', 'and', 'leave', 'me', 'alone']"
