,Song_Name,Song_String,Lyrics_List
56,edited_Lucidity,"i know where you went but i dont know how you got there
i know where you went but i dont know how you got there
silver tongue hill where you talk up what id play down
i would speak up but i wouldnt know what to say
oh to say

lucidity come back to me
put all five senses back to where theyre meant to be
oh its hard to tell breaks down
there is a will there is a way

wandering around like spare time never knew it
i might suck fizzle or i might just float away
float away

and well go running off tonight
high above where we wont even
need to reach the sky my love
oh there will be a change in the air
nobody will be anybody else

lucidity come back to me
put all five senses back to where theyre meant to be
oh where well go tiptoe
tread boldly right down to the lair","['i', 'know', 'where', 'you', 'went', 'but', 'i', 'dont', 'know', 'how', 'you', 'got', 'there', 'i', 'know', 'where', 'you', 'went', 'but', 'i', 'dont', 'know', 'how', 'you', 'got', 'there', 'silver', 'tongue', 'hill', 'where', 'you', 'talk', 'up', 'what', 'id', 'play', 'down', 'i', 'would', 'speak', 'up', 'but', 'i', 'wouldnt', 'know', 'what', 'to', 'say', 'oh', 'to', 'say', 'lucidity', 'come', 'back', 'to', 'me', 'put', 'all', 'five', 'senses', 'back', 'to', 'where', 'theyre', 'meant', 'to', 'be', 'oh', 'its', 'hard', 'to', 'tell', 'breaks', 'down', 'there', 'is', 'a', 'will', 'there', 'is', 'a', 'way', 'wandering', 'around', 'like', 'spare', 'time', 'never', 'knew', 'it', 'i', 'might', 'suck', 'fizzle', 'or', 'i', 'might', 'just', 'float', 'away', 'float', 'away', 'and', 'well', 'go', 'running', 'off', 'tonight', 'high', 'above', 'where', 'we', 'wont', 'even', 'need', 'to', 'reach', 'the', 'sky', 'my', 'love', 'oh', 'there', 'will', 'be', 'a', 'change', 'in', 'the', 'air', 'nobody', 'will', 'be', 'anybody', 'else', 'lucidity', 'come', 'back', 'to', 'me', 'put', 'all', 'five', 'senses', 'back', 'to', 'where', 'theyre', 'meant', 'to', 'be', 'oh', 'where', 'well', 'go', 'tiptoe', 'tread', 'boldly', 'right', 'down', 'to', 'the', 'lair']"
57,edited_The_Sun,"the sun rose on the wrong side of the earth this morning
nobody noticed but you
so you winked at the sun
and the sun winked back and you kept it to yourself
alright

the stars are gonna give up hope this evening
nobody knows this but you
when the small ones have imploded
and red giants have supernovad
then sorry the earth will be","['the', 'sun', 'rose', 'on', 'the', 'wrong', 'side', 'of', 'the', 'earth', 'this', 'morning', 'nobody', 'noticed', 'but', 'you', 'so', 'you', 'winked', 'at', 'the', 'sun', 'and', 'the', 'sun', 'winked', 'back', 'and', 'you', 'kept', 'it', 'to', 'yourself', 'alright', 'the', 'stars', 'are', 'gonna', 'give', 'up', 'hope', 'this', 'evening', 'nobody', 'knows', 'this', 'but', 'you', 'when', 'the', 'small', 'ones', 'have', 'imploded', 'and', 'red', 'giants', 'have', 'supernovad', 'then', 'sorry', 'the', 'earth', 'will', 'be']"
58,edited_Led_Zeppelin,"senses taking over
thought you set me free
ive tried to get up
but it was pouring down on me
keeps on burnin deeper
desperate for you to be
seven psychiatrists couldnt drag it out of me

ooh this is what i need
ooh tell me youre allowed to let it show

just like it was magic
i was far enough to see
better than to get just what
a stranger did to me
is it cause i lie
is it cause i dont
well i just dont know
keep on asking me
darling let me see keep on asking
id give anything to let it go","['senses', 'taking', 'over', 'thought', 'you', 'set', 'me', 'free', 'ive', 'tried', 'to', 'get', 'up', 'but', 'it', 'was', 'pouring', 'down', 'on', 'me', 'keeps', 'on', 'burnin', 'deeper', 'desperate', 'for', 'you', 'to', 'be', 'seven', 'psychiatrists', 'couldnt', 'drag', 'it', 'out', 'of', 'me', 'ooh', 'this', 'is', 'what', 'i', 'need', 'ooh', 'tell', 'me', 'youre', 'allowed', 'to', 'let', 'it', 'show', 'just', 'like', 'it', 'was', 'magic', 'i', 'was', 'far', 'enough', 'to', 'see', 'better', 'than', 'to', 'get', 'just', 'what', 'a', 'stranger', 'did', 'to', 'me', 'is', 'it', 'cause', 'i', 'lie', 'is', 'it', 'cause', 'i', 'dont', 'well', 'i', 'just', 'dont', 'know', 'keep', 'on', 'asking', 'me', 'darling', 'let', 'me', 'see', 'keep', 'on', 'asking', 'id', 'give', 'anything', 'to', 'let', 'it', 'go']"
59,edited_Flow,"well the air is still but we are moving
i like the wind so wind the windows down

oh
see my flow
so we all

and now come back down again
makes me wonder how i ever felt so good

oh
so alone
feel it all
flows down
oh


im already gone
im already gone
wake me when youre done
let me feel your flow
feel my flow
feel at home
feel alone","['well', 'the', 'air', 'is', 'still', 'but', 'we', 'are', 'moving', 'i', 'like', 'the', 'wind', 'so', 'wind', 'the', 'windows', 'down', 'oh', 'see', 'my', 'flow', 'so', 'we', 'all', 'and', 'now', 'come', 'back', 'down', 'again', 'makes', 'me', 'wonder', 'how', 'i', 'ever', 'felt', 'so', 'good', 'oh', 'so', 'alone', 'feel', 'it', 'all', 'flows', 'down', 'oh', 'im', 'already', 'gone', 'im', 'already', 'gone', 'wake', 'me', 'when', 'youre', 'done', 'let', 'me', 'feel', 'your', 'flow', 'feel', 'my', 'flow', 'feel', 'at', 'home', 'feel', 'alone']"
60,edited_Powerlines,,[]
61,edited_On_Track,"i close my front door and turn on the light
i let out a breath andholdin a sigh
aintnothin new aint that much insight
and if im counting days dream fruition aint what its looking like

but strictly speaking im still on track
strictly speaking im holding on
more than a minor setback
but strictly speaking im still on track
and all of my dreams are still in sight
cause strictly speaking ive got my whole life
i lost a wheel a while back
but strictly speaking im still on track
challenges falling in my lap
strung out again but still on track

i know its unrealistic overoptimistic
i know i tried before this i know its nearly august
i know i cant ignore this looking forward to all this
sayin babe i just adore this and babe can we afford this
i know its been a slow year nothin much to show here
i didnt really go for it so not a lot to show for it

cause lifes like that
but strictly speaking im still on track
strictly speaking im holding back
troubles keep falling in my lap
yeah but strictly speaking im still on track
so tell everyone ill be alright
cause strictly speaking ive got my whole life
more than one major setback
but strictly speaking im still on track yeah","['i', 'close', 'my', 'front', 'door', 'and', 'turn', 'on', 'the', 'light', 'i', 'let', 'out', 'a', 'breath', 'andholdin', 'a', 'sigh', 'aintnothin', 'new', 'aint', 'that', 'much', 'insight', 'and', 'if', 'im', 'counting', 'days', 'dream', 'fruition', 'aint', 'what', 'its', 'looking', 'like', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'strictly', 'speaking', 'im', 'holding', 'on', 'more', 'than', 'a', 'minor', 'setback', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'and', 'all', 'of', 'my', 'dreams', 'are', 'still', 'in', 'sight', 'cause', 'strictly', 'speaking', 'ive', 'got', 'my', 'whole', 'life', 'i', 'lost', 'a', 'wheel', 'a', 'while', 'back', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'challenges', 'falling', 'in', 'my', 'lap', 'strung', 'out', 'again', 'but', 'still', 'on', 'track', 'i', 'know', 'its', 'unrealistic', 'overoptimistic', 'i', 'know', 'i', 'tried', 'before', 'this', 'i', 'know', 'its', 'nearly', 'august', 'i', 'know', 'i', 'cant', 'ignore', 'this', 'looking', 'forward', 'to', 'all', 'this', 'sayin', 'babe', 'i', 'just', 'adore', 'this', 'and', 'babe', 'can', 'we', 'afford', 'this', 'i', 'know', 'its', 'been', 'a', 'slow', 'year', 'nothin', 'much', 'to', 'show', 'here', 'i', 'didnt', 'really', 'go', 'for', 'it', 'so', 'not', 'a', 'lot', 'to', 'show', 'for', 'it', 'cause', 'lifes', 'like', 'that', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'strictly', 'speaking', 'im', 'holding', 'back', 'troubles', 'keep', 'falling', 'in', 'my', 'lap', 'yeah', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'so', 'tell', 'everyone', 'ill', 'be', 'alright', 'cause', 'strictly', 'speaking', 'ive', 'got', 'my', 'whole', 'life', 'more', 'than', 'one', 'major', 'setback', 'but', 'strictly', 'speaking', 'im', 'still', 'on', 'track', 'yeah']"
62,edited_Mind_Mischief,"feels like my life is ready to blow
me and my lover taking it slow
i hope she knows that ill love her long
i just dont know where the hell i belong no no

how optimism led me astray
two hundred things i took the wrong way
but i saw her love gauge runnin low
i tried to fill but it overflowed

feels like my life is ready to blow
me and my lover taking it slow
i hope she knows that ill love her long
i just dont know where the hell i belong

she remembers my name
could be blowin way out
its all going to change
she remembers my name

but shes only messing around
please no more playing with my heart
ooh go mr right just for once
then it all just came out
ooh no more mischief with my mind
guess ill hold in next time
no more gettin it wrong
ill be frozen here on
if forever well see
no more guessin for me","['feels', 'like', 'my', 'life', 'is', 'ready', 'to', 'blow', 'me', 'and', 'my', 'lover', 'taking', 'it', 'slow', 'i', 'hope', 'she', 'knows', 'that', 'ill', 'love', 'her', 'long', 'i', 'just', 'dont', 'know', 'where', 'the', 'hell', 'i', 'belong', 'no', 'no', 'how', 'optimism', 'led', 'me', 'astray', 'two', 'hundred', 'things', 'i', 'took', 'the', 'wrong', 'way', 'but', 'i', 'saw', 'her', 'love', 'gauge', 'runnin', 'low', 'i', 'tried', 'to', 'fill', 'but', 'it', 'overflowed', 'feels', 'like', 'my', 'life', 'is', 'ready', 'to', 'blow', 'me', 'and', 'my', 'lover', 'taking', 'it', 'slow', 'i', 'hope', 'she', 'knows', 'that', 'ill', 'love', 'her', 'long', 'i', 'just', 'dont', 'know', 'where', 'the', 'hell', 'i', 'belong', 'she', 'remembers', 'my', 'name', 'could', 'be', 'blowin', 'way', 'out', 'its', 'all', 'going', 'to', 'change', 'she', 'remembers', 'my', 'name', 'but', 'shes', 'only', 'messing', 'around', 'please', 'no', 'more', 'playing', 'with', 'my', 'heart', 'ooh', 'go', 'mr', 'right', 'just', 'for', 'once', 'then', 'it', 'all', 'just', 'came', 'out', 'ooh', 'no', 'more', 'mischief', 'with', 'my', 'mind', 'guess', 'ill', 'hold', 'in', 'next', 'time', 'no', 'more', 'gettin', 'it', 'wrong', 'ill', 'be', 'frozen', 'here', 'on', 'if', 'forever', 'well', 'see', 'no', 'more', 'guessin', 'for', 'me']"
63,edited_Reality_in_Motion,"im edging closer shivers all over
its way too real im way too sober
usually theyve got you covered all over
lack of composure im walking over
what will i do
i never had a chance to

theres no one else around you
not that i was waiting vision ever fading
heading for the deep end
soon as i remember baby i surrender
i just need to breathe out
decisions are approaching reality in motion

trying to be patient but im feeling ancient
trying to control the way that im facing
suppose that i didnt care anymore
fate can decide i can ignore
ill just pretend that i always knew
that i had the chance to

theres no one else around you
not that i was waiting vision ever fading
making such a promise
only leads to heartache closer to an earthquake
talked about in hollywood
trying to stay in motion
it made my heart run in circles and overflow
and i was closer than ever to letting go
it made my heart run in circles and overdrive
and i was closer than ever to feeling alive
it made my heart run in circles and overflow
and i was closer than ever to letting go
it made my heart run in circles and overdrive
and i was closer than ever to feeling alive

theres no one else around you
not that i was waiting vision ever fading
heading for the deep end
soon as i remember baby i surrender
i just need to breathe out
decisions are approaching reality in motion","['im', 'edging', 'closer', 'shivers', 'all', 'over', 'its', 'way', 'too', 'real', 'im', 'way', 'too', 'sober', 'usually', 'theyve', 'got', 'you', 'covered', 'all', 'over', 'lack', 'of', 'composure', 'im', 'walking', 'over', 'what', 'will', 'i', 'do', 'i', 'never', 'had', 'a', 'chance', 'to', 'theres', 'no', 'one', 'else', 'around', 'you', 'not', 'that', 'i', 'was', 'waiting', 'vision', 'ever', 'fading', 'heading', 'for', 'the', 'deep', 'end', 'soon', 'as', 'i', 'remember', 'baby', 'i', 'surrender', 'i', 'just', 'need', 'to', 'breathe', 'out', 'decisions', 'are', 'approaching', 'reality', 'in', 'motion', 'trying', 'to', 'be', 'patient', 'but', 'im', 'feeling', 'ancient', 'trying', 'to', 'control', 'the', 'way', 'that', 'im', 'facing', 'suppose', 'that', 'i', 'didnt', 'care', 'anymore', 'fate', 'can', 'decide', 'i', 'can', 'ignore', 'ill', 'just', 'pretend', 'that', 'i', 'always', 'knew', 'that', 'i', 'had', 'the', 'chance', 'to', 'theres', 'no', 'one', 'else', 'around', 'you', 'not', 'that', 'i', 'was', 'waiting', 'vision', 'ever', 'fading', 'making', 'such', 'a', 'promise', 'only', 'leads', 'to', 'heartache', 'closer', 'to', 'an', 'earthquake', 'talked', 'about', 'in', 'hollywood', 'trying', 'to', 'stay', 'in', 'motion', 'it', 'made', 'my', 'heart', 'run', 'in', 'circles', 'and', 'overflow', 'and', 'i', 'was', 'closer', 'than', 'ever', 'to', 'letting', 'go', 'it', 'made', 'my', 'heart', 'run', 'in', 'circles', 'and', 'overdrive', 'and', 'i', 'was', 'closer', 'than', 'ever', 'to', 'feeling', 'alive', 'it', 'made', 'my', 'heart', 'run', 'in', 'circles', 'and', 'overflow', 'and', 'i', 'was', 'closer', 'than', 'ever', 'to', 'letting', 'go', 'it', 'made', 'my', 'heart', 'run', 'in', 'circles', 'and', 'overdrive', 'and', 'i', 'was', 'closer', 'than', 'ever', 'to', 'feeling', 'alive', 'theres', 'no', 'one', 'else', 'around', 'you', 'not', 'that', 'i', 'was', 'waiting', 'vision', 'ever', 'fading', 'heading', 'for', 'the', 'deep', 'end', 'soon', 'as', 'i', 'remember', 'baby', 'i', 'surrender', 'i', 'just', 'need', 'to', 'breathe', 'out', 'decisions', 'are', 'approaching', 'reality', 'in', 'motion']"
64,edited_’Cause_I’m_a_Man,"like the brutal morning sun
it dawns on me what have i done
saying sorry aint as good as saying why
but it buys me a little more time
lost in the moment for the second time
each fuck up that i make it makes you cry
im as pathetic as the reason why
in desperation all that you can do is ask me why

cause im a man woman
dont always think before i do
cause im a man woman
thats the only answer ive got for you uh
cause im a man woman
not often proud of what i choose
im a human woman
a greater force i answer to

once again as it takes a hold
i am aware im not in control
you see i have a conscience and its never fooled
but its prone to be overruled
you wanna know why i always think im right
why you never accept defeat and let it slide
why i have no voice if i dont speak my mind
why my weakness is the source of all my pride
ill tell you why
cause im a man woman
dont always think before i do
cause im a man woman
thats the only answer ive got for you uh
cause im a man woman
ill never be as strong as you
im a human human
a greater force i answer to uh","['like', 'the', 'brutal', 'morning', 'sun', 'it', 'dawns', 'on', 'me', 'what', 'have', 'i', 'done', 'saying', 'sorry', 'aint', 'as', 'good', 'as', 'saying', 'why', 'but', 'it', 'buys', 'me', 'a', 'little', 'more', 'time', 'lost', 'in', 'the', 'moment', 'for', 'the', 'second', 'time', 'each', 'fuck', 'up', 'that', 'i', 'make', 'it', 'makes', 'you', 'cry', 'im', 'as', 'pathetic', 'as', 'the', 'reason', 'why', 'in', 'desperation', 'all', 'that', 'you', 'can', 'do', 'is', 'ask', 'me', 'why', 'cause', 'im', 'a', 'man', 'woman', 'dont', 'always', 'think', 'before', 'i', 'do', 'cause', 'im', 'a', 'man', 'woman', 'thats', 'the', 'only', 'answer', 'ive', 'got', 'for', 'you', 'uh', 'cause', 'im', 'a', 'man', 'woman', 'not', 'often', 'proud', 'of', 'what', 'i', 'choose', 'im', 'a', 'human', 'woman', 'a', 'greater', 'force', 'i', 'answer', 'to', 'once', 'again', 'as', 'it', 'takes', 'a', 'hold', 'i', 'am', 'aware', 'im', 'not', 'in', 'control', 'you', 'see', 'i', 'have', 'a', 'conscience', 'and', 'its', 'never', 'fooled', 'but', 'its', 'prone', 'to', 'be', 'overruled', 'you', 'wanna', 'know', 'why', 'i', 'always', 'think', 'im', 'right', 'why', 'you', 'never', 'accept', 'defeat', 'and', 'let', 'it', 'slide', 'why', 'i', 'have', 'no', 'voice', 'if', 'i', 'dont', 'speak', 'my', 'mind', 'why', 'my', 'weakness', 'is', 'the', 'source', 'of', 'all', 'my', 'pride', 'ill', 'tell', 'you', 'why', 'cause', 'im', 'a', 'man', 'woman', 'dont', 'always', 'think', 'before', 'i', 'do', 'cause', 'im', 'a', 'man', 'woman', 'thats', 'the', 'only', 'answer', 'ive', 'got', 'for', 'you', 'uh', 'cause', 'im', 'a', 'man', 'woman', 'ill', 'never', 'be', 'as', 'strong', 'as', 'you', 'im', 'a', 'human', 'human', 'a', 'greater', 'force', 'i', 'answer', 'to', 'uh']"
65,edited_Illusion,"tryin to get control
pressures takin its toll
stuck in the middle zone
i just want you alone
myguessinggame is strong
waytoo real to be wrong
caught upin your show
but at least now i know

it wasnt loveitwasntlove
it must havebeen an illusion
mistakenfor love it wasnt love
it must have been a confusion

my guessing game is strong
now that i know whats on
high like amphetamine
maybe its just a dream
thats what it means to crush
now that im waking up
i still feel the blow
but at least now i know
it wasnt love it wasnt love
it must have been an illusion
mistaken for love it wasnt love
it must have been a confusion
it wasnt love it wasnt love
it must have been an illusion
mistaken for love it wasnt love
it must have been a confusion
it must have been an illusion
it must have been a confusion","['tryin', 'to', 'get', 'control', 'pressures', 'takin', 'its', 'toll', 'stuck', 'in', 'the', 'middle', 'zone', 'i', 'just', 'want', 'you', 'alone', 'myguessinggame', 'is', 'strong', 'waytoo', 'real', 'to', 'be', 'wrong', 'caught', 'upin', 'your', 'show', 'but', 'at', 'least', 'now', 'i', 'know', 'it', 'wasnt', 'loveitwasntlove', 'it', 'must', 'havebeen', 'an', 'illusion', 'mistakenfor', 'love', 'it', 'wasnt', 'love', 'it', 'must', 'have', 'been', 'a', 'confusion', 'my', 'guessing', 'game', 'is', 'strong', 'now', 'that', 'i', 'know', 'whats', 'on', 'high', 'like', 'amphetamine', 'maybe', 'its', 'just', 'a', 'dream', 'thats', 'what', 'it', 'means', 'to', 'crush', 'now', 'that', 'im', 'waking', 'up', 'i', 'still', 'feel', 'the', 'blow', 'but', 'at', 'least', 'now', 'i', 'know', 'it', 'wasnt', 'love', 'it', 'wasnt', 'love', 'it', 'must', 'have', 'been', 'an', 'illusion', 'mistaken', 'for', 'love', 'it', 'wasnt', 'love', 'it', 'must', 'have', 'been', 'a', 'confusion', 'it', 'wasnt', 'love', 'it', 'wasnt', 'love', 'it', 'must', 'have', 'been', 'an', 'illusion', 'mistaken', 'for', 'love', 'it', 'wasnt', 'love', 'it', 'must', 'have', 'been', 'a', 'confusion', 'it', 'must', 'have', 'been', 'an', 'illusion', 'it', 'must', 'have', 'been', 'a', 'confusion']"
66,edited_Nothing_That_Has_Happened_So_Far_Has_Been_Anything_We_Could_Control,"nothing that has happened so far has been anything we could control
i am just here waiting for the perfect time to tell you i dont know
maybe im just reading into it a little deeper than i should
we would make it easy we would take it slowly if only we could


elodie look at me unless youre tryin to hurt me
heavy blow down i go now i just want to let go
is it right is it wrong i dont know
its not the cause im fightin for anymore it sucks to keep on runnin
eventually there will be a time for clearer thinking
for now i weep cant get to sleep i try to hold a good feeling
i just get one here it comes there it goes
now we just might lose the fight yeah but its alright it wasnt our decision

nothing that has happened so far has been anything we could control
i am just here waiting for the perfect time to tell you what i know
every man is happy until happiness is suddenly a goal
ill just be here waiting til the doctor calls and then ill let you know","['nothing', 'that', 'has', 'happened', 'so', 'far', 'has', 'been', 'anything', 'we', 'could', 'control', 'i', 'am', 'just', 'here', 'waiting', 'for', 'the', 'perfect', 'time', 'to', 'tell', 'you', 'i', 'dont', 'know', 'maybe', 'im', 'just', 'reading', 'into', 'it', 'a', 'little', 'deeper', 'than', 'i', 'should', 'we', 'would', 'make', 'it', 'easy', 'we', 'would', 'take', 'it', 'slowly', 'if', 'only', 'we', 'could', 'elodie', 'look', 'at', 'me', 'unless', 'youre', 'tryin', 'to', 'hurt', 'me', 'heavy', 'blow', 'down', 'i', 'go', 'now', 'i', 'just', 'want', 'to', 'let', 'go', 'is', 'it', 'right', 'is', 'it', 'wrong', 'i', 'dont', 'know', 'its', 'not', 'the', 'cause', 'im', 'fightin', 'for', 'anymore', 'it', 'sucks', 'to', 'keep', 'on', 'runnin', 'eventually', 'there', 'will', 'be', 'a', 'time', 'for', 'clearer', 'thinking', 'for', 'now', 'i', 'weep', 'cant', 'get', 'to', 'sleep', 'i', 'try', 'to', 'hold', 'a', 'good', 'feeling', 'i', 'just', 'get', 'one', 'here', 'it', 'comes', 'there', 'it', 'goes', 'now', 'we', 'just', 'might', 'lose', 'the', 'fight', 'yeah', 'but', 'its', 'alright', 'it', 'wasnt', 'our', 'decision', 'nothing', 'that', 'has', 'happened', 'so', 'far', 'has', 'been', 'anything', 'we', 'could', 'control', 'i', 'am', 'just', 'here', 'waiting', 'for', 'the', 'perfect', 'time', 'to', 'tell', 'you', 'what', 'i', 'know', 'every', 'man', 'is', 'happy', 'until', 'happiness', 'is', 'suddenly', 'a', 'goal', 'ill', 'just', 'be', 'here', 'waiting', 'til', 'the', 'doctor', 'calls', 'and', 'then', 'ill', 'let', 'you', 'know']"
67,edited_Eventually,"if only there could be another way to do this
cause it feels like murder to put your heart through this
i know i always said that i could never hurt you
well this is the very very last time im ever going to

but i know that ill be happier
and i know you will too
said i know that ill be happier
and i know you will too
eventually ah
eventually ah

wish i could turn you back into a stranger
cause if i was never in your life you wouldnt have to change it

but i know that ill be happier
and i know you will too
said i know that ill be happier
and i know you will too
eventually ah
eventually ah
and i know just what ive got to do
and its got to be soon
cause i know that ill be happier
and i know you will too

eventually
eventually
eventually
eventually
eventually
eventually
eventually
eventually","['if', 'only', 'there', 'could', 'be', 'another', 'way', 'to', 'do', 'this', 'cause', 'it', 'feels', 'like', 'murder', 'to', 'put', 'your', 'heart', 'through', 'this', 'i', 'know', 'i', 'always', 'said', 'that', 'i', 'could', 'never', 'hurt', 'you', 'well', 'this', 'is', 'the', 'very', 'very', 'last', 'time', 'im', 'ever', 'going', 'to', 'but', 'i', 'know', 'that', 'ill', 'be', 'happier', 'and', 'i', 'know', 'you', 'will', 'too', 'said', 'i', 'know', 'that', 'ill', 'be', 'happier', 'and', 'i', 'know', 'you', 'will', 'too', 'eventually', 'ah', 'eventually', 'ah', 'wish', 'i', 'could', 'turn', 'you', 'back', 'into', 'a', 'stranger', 'cause', 'if', 'i', 'was', 'never', 'in', 'your', 'life', 'you', 'wouldnt', 'have', 'to', 'change', 'it', 'but', 'i', 'know', 'that', 'ill', 'be', 'happier', 'and', 'i', 'know', 'you', 'will', 'too', 'said', 'i', 'know', 'that', 'ill', 'be', 'happier', 'and', 'i', 'know', 'you', 'will', 'too', 'eventually', 'ah', 'eventually', 'ah', 'and', 'i', 'know', 'just', 'what', 'ive', 'got', 'to', 'do', 'and', 'its', 'got', 'to', 'be', 'soon', 'cause', 'i', 'know', 'that', 'ill', 'be', 'happier', 'and', 'i', 'know', 'you', 'will', 'too', 'eventually', 'eventually', 'eventually', 'eventually', 'eventually', 'eventually', 'eventually', 'eventually']"
68,edited_List_of_People_(To_Try_and_Forget_About),"now i gotta add you to my list of people to try and forget about
now i gotta add yours to my list of faces to try and not think about
now i gotta tell em i dont care and hope that nobody might work it out
it was obviously an illusion cause theres never been so much ive been wrong about
and i dont want to spend all my days thinking of the one i cant live without
so im gonna have to add you to my list of people to try and forget about
to try and for

and as the years go by
your name will fade out gradually
theyll think my heart went dry
but it was waiting in

so now i gotta add you to my list of people to try and forget about
it couldve been magic nearly had ya can you imagine nearly had ya
til it becomes another one of the things that i just cant talk about
im gonna have to keep you on my list of people to try and forget about
try and for

and as the years go by
your name will fade out gradually
theyll think my heart went dry
but it was waiting in the wings
and as the years go by
youll stay a banished memory
theyll say my love has died
but it was waiting in the wings","['now', 'i', 'gotta', 'add', 'you', 'to', 'my', 'list', 'of', 'people', 'to', 'try', 'and', 'forget', 'about', 'now', 'i', 'gotta', 'add', 'yours', 'to', 'my', 'list', 'of', 'faces', 'to', 'try', 'and', 'not', 'think', 'about', 'now', 'i', 'gotta', 'tell', 'em', 'i', 'dont', 'care', 'and', 'hope', 'that', 'nobody', 'might', 'work', 'it', 'out', 'it', 'was', 'obviously', 'an', 'illusion', 'cause', 'theres', 'never', 'been', 'so', 'much', 'ive', 'been', 'wrong', 'about', 'and', 'i', 'dont', 'want', 'to', 'spend', 'all', 'my', 'days', 'thinking', 'of', 'the', 'one', 'i', 'cant', 'live', 'without', 'so', 'im', 'gonna', 'have', 'to', 'add', 'you', 'to', 'my', 'list', 'of', 'people', 'to', 'try', 'and', 'forget', 'about', 'to', 'try', 'and', 'for', 'and', 'as', 'the', 'years', 'go', 'by', 'your', 'name', 'will', 'fade', 'out', 'gradually', 'theyll', 'think', 'my', 'heart', 'went', 'dry', 'but', 'it', 'was', 'waiting', 'in', 'so', 'now', 'i', 'gotta', 'add', 'you', 'to', 'my', 'list', 'of', 'people', 'to', 'try', 'and', 'forget', 'about', 'it', 'couldve', 'been', 'magic', 'nearly', 'had', 'ya', 'can', 'you', 'imagine', 'nearly', 'had', 'ya', 'til', 'it', 'becomes', 'another', 'one', 'of', 'the', 'things', 'that', 'i', 'just', 'cant', 'talk', 'about', 'im', 'gonna', 'have', 'to', 'keep', 'you', 'on', 'my', 'list', 'of', 'people', 'to', 'try', 'and', 'forget', 'about', 'try', 'and', 'for', 'and', 'as', 'the', 'years', 'go', 'by', 'your', 'name', 'will', 'fade', 'out', 'gradually', 'theyll', 'think', 'my', 'heart', 'went', 'dry', 'but', 'it', 'was', 'waiting', 'in', 'the', 'wings', 'and', 'as', 'the', 'years', 'go', 'by', 'youll', 'stay', 'a', 'banished', 'memory', 'theyll', 'say', 'my', 'love', 'has', 'died', 'but', 'it', 'was', 'waiting', 'in', 'the', 'wings']"
